timestamp,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
40659,6.160481168,-2.220732565,5.437257951,1.820459044,-0.625849259,1.112018773,-0.565884503,0.578448125,-0.147991288,0.267975778,-0.59237205,-0.088750798,-0.790153343,0.607050442,-0.043858109,-0.483385395,0.001819516,-0.29147451,-0.246176768,-0.115174244
40660,6.162368374,-2.231892938,5.430639012,1.781264278,-0.605227859,1.104345666,-0.551482233,0.555400971,-0.121760385,0.244144435,-0.568185334,-0.062360097,-0.771794999,0.606247119,-0.011926169,-0.424300055,0.023138821,-0.288161264,-0.204604802,-0.1479883
40661,6.16676294,-2.236130626,5.432526101,1.786907401,-0.61158084,1.107741308,-0.561891721,0.56931486,-0.132224154,0.249112343,-0.581980194,-0.069918385,-0.773958002,0.608038772,-0.022172191,-0.448939802,0.017502013,-0.296081805,-0.212234524,-0.141108524
40662,6.169641553,-2.245116735,5.433349638,1.76751138,-0.599349174,1.106984471,-0.557584854,0.561026877,-0.123779436,0.242365115,-0.577170714,-0.059320385,-0.768701953,0.611087223,-0.013968285,-0.4316382,0.024676695,-0.293095264,-0.20334974,-0.150804316
40663,6.16943311,-2.245051868,5.433331525,1.767624931,-0.599490538,1.106888505,-0.557623294,0.561018835,-0.123708786,0.242453787,-0.577113438,-0.059380445,-0.768672393,0.611030729,-0.01394954,-0.431711831,0.024810808,-0.293151591,-0.203255288,-0.150805298
40664,6.158079968,-2.479322602,5.618678021,1.639065976,-0.383917448,1.167527897,-0.093172493,0.58306994,-0.393464263,-0.036973226,-0.46605105,-0.239656859,0.129081668,0.233169066,0.360172344,-0.971566495,-0.128593086,0.271288374,0.01069941,0.204449564
40665,6.156941115,-2.474364224,5.617219131,1.642207293,-0.385525743,1.167144668,-0.09064716,0.581284037,-0.392843248,-0.037967793,-0.463540208,-0.239566061,0.127674512,0.232237696,0.361767158,-0.969033219,-0.128135386,0.273273161,0.011050571,0.202830641
40666,6.15726624,-2.461495162,5.589507735,1.571405918,-0.339608777,1.147394359,-0.026670896,0.502828721,-0.324732901,-0.11058784,-0.379971601,-0.167924234,0.158404215,0.229163219,0.453009405,-0.788033327,-0.087153731,0.301972546,0.106913445,0.120330733
40667,6.146204579,-2.454102002,5.569429613,1.534957279,-0.327453664,1.127920093,0.001318111,0.463893841,-0.278886136,-0.148014218,-0.325454551,-0.134654914,0.18727525,0.21272238,0.514052798,-0.685605004,-0.048788927,0.307746921,0.188406847,0.06143439
40668,6.104644328,-2.359443175,5.539243718,1.586200378,-0.348881759,1.106595367,0.066264491,0.400144665,-0.239178247,-0.170590596,-0.239091236,-0.123134554,0.175429235,0.18124725,0.570367379,-0.57593748,-0.031289419,0.35494792,0.224776993,0.025877004
40669,6.096298573,-2.334950381,5.552666098,1.652042166,-0.377536918,1.118987333,0.050889113,0.427184068,-0.277877303,-0.127739615,-0.272318449,-0.164647457,0.140134785,0.183267881,0.51755808,-0.665127078,-0.064675175,0.361185043,0.146709268,0.082412883
40670,6.085459915,-2.330407008,5.550832653,1.662116859,-0.389907005,1.113569824,0.045408364,0.431129867,-0.274830135,-0.120210453,-0.267952424,-0.173701277,0.144387941,0.172205068,0.5197741,-0.671055569,-0.055910405,0.356487282,0.158020472,0.079114566
40671,6.078339955,-2.32743032,5.549634254,1.668706912,-0.3979992,1.110013916,0.041831461,0.433692519,-0.272824223,-0.115284148,-0.265093699,-0.179608869,0.147163585,0.164992522,0.521221461,-0.674935893,-0.050164841,0.353413203,0.165407796,0.076969733
40672,6.095510448,-2.378776345,5.563692019,1.629725473,-0.377233764,1.116112146,0.017471441,0.451627373,-0.279782902,-0.110193872,-0.294618516,-0.175234151,0.160209445,0.179715361,0.504744374,-0.701240225,-0.051635709,0.334026117,0.160236656,0.087345518
40673,6.10597041,-2.394980819,5.566361221,1.606782544,-0.360711636,1.11886028,0.018227362,0.448237639,-0.277313216,-0.118271127,-0.299039928,-0.163126392,0.164636572,0.189520993,0.505647758,-0.691538014,-0.050924037,0.333113402,0.160704299,0.084027797
40674,6.094527372,-2.360535147,5.543699769,1.601089633,-0.359397829,1.104432119,0.055358953,0.409070802,-0.243730784,-0.153194412,-0.245488723,-0.137605791,0.174892567,0.175324456,0.55747734,-0.600214135,-0.030220829,0.349718197,0.215767801,0.039214378
40675,6.074586992,-2.351674024,5.527650246,1.576574825,-0.351880691,1.083208945,0.079151855,0.371690295,-0.199508827,-0.176885824,-0.192709184,-0.11365175,0.201809153,0.155171424,0.608082235,-0.510335476,0.008660445,0.356028278,0.285921232,-0.007459661
40676,6.08912662,-2.361330245,5.53331476,1.562400538,-0.332901526,1.091720582,0.085176099,0.366864783,-0.20531255,-0.183267823,-0.201639292,-0.1026569,0.194465588,0.172170684,0.600688218,-0.507330409,-0.005993419,0.363368164,0.263528731,0.00300816
40677,6.088918177,-2.361265378,5.533296647,1.562514089,-0.33304289,1.091624617,0.085137658,0.36685674,-0.2052419,-0.183179151,-0.201582016,-0.102716959,0.194495148,0.17211419,0.600706963,-0.507404039,-0.005859306,0.363311836,0.263623184,0.003007178
40678,6.088709733,-2.361200511,5.533278534,1.56262764,-0.333184255,1.091528651,0.085099218,0.366848698,-0.20517125,-0.183090479,-0.201524739,-0.102777019,0.194524708,0.172057696,0.600725707,-0.50747767,-0.005725193,0.363255509,0.263717636,0.003006196
40679,6.081148884,-2.3493227,5.524793317,1.556009348,-0.328922612,1.083645988,0.101882641,0.346053465,-0.186550523,-0.196457337,-0.175829754,-0.090069087,0.201349954,0.165405507,0.623455908,-0.463120386,0.007871753,0.371737537,0.28860662,-0.016982859
40680,6.070508015,-2.325713216,5.512247352,1.55240157,-0.324582005,1.073937293,0.129614875,0.314925877,-0.162218616,-0.216135186,-0.137760291,-0.072826296,0.206046604,0.15653047,0.656244136,-0.399688423,0.021638822,0.388159257,0.318847673,-0.042923186
40681,6.07980736,-2.345581333,5.526348707,1.563731395,-0.332322385,1.085113241,0.100522713,0.348766327,-0.190778286,-0.191272789,-0.179554775,-0.094836312,0.196712102,0.165619571,0.617407835,-0.473817271,0.004995281,0.373284326,0.279156569,-0.011280992
40682,6.081055229,-2.342124813,5.526345673,1.573640106,-0.33954108,1.087236461,0.096092342,0.356828818,-0.198375003,-0.187920907,-0.186374798,-0.101258853,0.192685808,0.165613303,0.611208338,-0.489305487,-0.000748624,0.370241317,0.27240362,-0.005744243
40683,6.07684783,-2.347704099,5.512210898,1.532659277,-0.320937094,1.072189457,0.117202658,0.324510905,-0.160273485,-0.220926182,-0.145204047,-0.068936668,0.220137389,0.157340335,0.659183614,-0.40185846,0.029133321,0.371913295,0.338308256,-0.051182215
40684,6.076639386,-2.347639233,5.512192785,1.532772829,-0.321078459,1.072093492,0.117164218,0.324502863,-0.160202835,-0.22083751,-0.145146771,-0.068996728,0.220166949,0.157283841,0.659202359,-0.40193209,0.029267434,0.371856968,0.338402709,-0.051183197
40685,6.076430943,-2.347574366,5.512174672,1.53288638,-0.321219823,1.071997526,0.117125777,0.324494821,-0.160132186,-0.220748838,-0.145089495,-0.069056787,0.220196509,0.157227347,0.659221104,-0.40200572,0.029401547,0.37180064,0.338497161,-0.051184179
40686,6.054446376,-2.317355199,5.486201131,1.508604657,-0.307329161,1.047037287,0.166035546,0.262533258,-0.102520248,-0.263420719,-0.066351797,-0.029283485,0.245204045,0.136606453,0.730899084,-0.263349255,0.069089457,0.393311482,0.42060399,-0.11154782
40687,6.065965636,-2.338219114,5.506453189,1.530159734,-0.318192336,1.063833805,0.130499689,0.305822986,-0.143309143,-0.227659923,-0.121996965,-0.060634462,0.22663429,0.149990038,0.676197595,-0.365045835,0.041123287,0.379061978,0.357480749,-0.063432148
40688,6.068643586,-2.350780234,5.519181134,1.541364826,-0.321719939,1.07155925,0.112138163,0.325698075,-0.162637706,-0.204859527,-0.149793049,-0.077691744,0.217324188,0.156548486,0.645219237,-0.417347147,0.028159787,0.373394621,0.321089118,-0.034696543
40689,6.076421676,-2.361868107,5.517336522,1.524700428,-0.316746163,1.071905868,0.109250328,0.328563196,-0.160421963,-0.214555631,-0.1519307,-0.07041497,0.22456176,0.159078952,0.652813521,-0.410924747,0.031593311,0.366647891,0.336063079,-0.045717278
40690,6.083194851,-2.363518816,5.536271133,1.567748623,-0.336645907,1.090220269,0.079399806,0.37047817,-0.20656807,-0.17379139,-0.205556493,-0.108905563,0.194618922,0.170440699,0.593189695,-0.520076971,-0.003114113,0.360714665,0.258081071,0.009621597
40691,6.082986408,-2.363453949,5.53625302,1.567862174,-0.336787272,1.090124303,0.079361366,0.370470128,-0.20649742,-0.173702718,-0.205499216,-0.108965623,0.194648482,0.170384205,0.593208439,-0.520150601,-0.00298,0.360658337,0.258175524,0.009620614
40692,6.082777964,-2.363389083,5.536234907,1.567975725,-0.336928636,1.090028337,0.079322925,0.370462086,-0.20642677,-0.173614047,-0.20544194,-0.109025683,0.194678042,0.170327711,0.593227184,-0.520224231,-0.002845887,0.36060201,0.258269976,0.009619632
40693,6.08008577,-2.357419064,5.540849338,1.581153985,-0.340324851,1.093374005,0.078559529,0.372966499,-0.213836594,-0.162964449,-0.211438933,-0.117157656,0.184792666,0.171851452,0.581447861,-0.537950845,-0.010493763,0.366366256,0.23693876,0.023233517
40694,6.087163693,-2.372455802,5.556418645,1.600082335,-0.349981898,1.105566883,0.050865767,0.40622755,-0.244970914,-0.133836913,-0.253640099,-0.142602659,0.170639889,0.181016839,0.538527625,-0.616901512,-0.031359616,0.355218174,0.188022003,0.061344138
40695,6.25653653,-2.381336022,5.406542681,1.752248086,-0.631701156,0.901147948,-0.633517914,-0.105405855,0.017680766,-0.518249795,-0.055771893,-0.480142482,-0.173096143,0.693689371,-0.278057036,-0.189560106,-0.1339683,0.210595584,0.342618798,-0.204704387
40696,6.257830988,-2.386522886,5.413691335,1.757657515,-0.631973263,0.905695399,-0.640935793,-0.097282525,0.008128359,-0.506427821,-0.069274211,-0.488087596,-0.179590302,0.697915211,-0.293911597,-0.215136654,-0.141050334,0.210549898,0.321252538,-0.18966511
40697,6.258667508,-2.394431503,5.399312229,1.717503683,-0.616645341,0.893128832,-0.625546152,-0.120914957,0.0401039,-0.539768321,-0.036676996,-0.458275063,-0.152903424,0.691424745,-0.250062102,-0.140752546,-0.113277674,0.206895503,0.38553302,-0.235154684
40698,6.265858895,-2.397484183,5.400557792,1.710683153,-0.608274131,0.896737262,-0.621796131,-0.12367532,0.038102557,-0.544859072,-0.039619096,-0.452074449,-0.155813964,0.699029893,-0.251572909,-0.136750531,-0.119151475,0.210070137,0.377819345,-0.232860348
40699,6.261030253,-2.395472827,5.399750683,1.715126105,-0.613730453,0.894328399,-0.624199956,-0.121964908,0.039466888,-0.541536547,-0.037689113,-0.456043457,-0.153948707,0.694189734,-0.250599164,-0.139368853,-0.115266228,0.207996508,0.382788923,-0.234294447
40700,6.25606021,-2.385920381,5.397581138,1.727037647,-0.62304863,0.892986639,-0.624247248,-0.119935983,0.038141154,-0.538558425,-0.035217697,-0.461973922,-0.156434651,0.68899463,-0.249900999,-0.144169358,-0.115187045,0.20841654,0.383956813,-0.234460455
40701,6.261512103,-2.403525166,5.4172569,1.761297672,-0.646477238,0.907663475,-0.667747227,-0.067670108,-0.006166992,-0.49466433,-0.093801377,-0.504048418,-0.174183698,0.6953086,-0.308693045,-0.261700239,-0.141399924,0.187859622,0.323147396,-0.183450161
40702,6.264850048,-2.412237253,5.422375479,1.757876907,-0.643451223,0.910934932,-0.673594169,-0.06204796,-0.011389131,-0.489293703,-0.103622258,-0.506540021,-0.176046771,0.699522879,-0.317232807,-0.276273734,-0.145102064,0.186221667,0.312711363,-0.17607433
40703,6.269961507,-2.424473136,5.438031189,1.791923894,-0.66583458,0.923709438,-0.710650536,-0.016095663,-0.051400482,-0.452325776,-0.154228429,-0.543646103,-0.192344858,0.705094698,-0.368863802,-0.377987808,-0.170636346,0.167593633,0.258970431,-0.129987269
40704,6.272190705,-2.418664922,5.431317038,1.780102717,-0.655074508,0.920743442,-0.693916546,-0.034340377,-0.039044998,-0.470343798,-0.136168115,-0.526924185,-0.188484844,0.707216667,-0.350612772,-0.336523282,-0.16806353,0.175168883,0.274333928,-0.143375077
40705,6.271982261,-2.418600055,5.431298925,1.780216268,-0.655215872,0.920647476,-0.693954986,-0.034348419,-0.038974348,-0.470255127,-0.136110839,-0.526984245,-0.188455284,0.707160173,-0.350594027,-0.336596912,-0.167929417,0.175112555,0.27442838,-0.14337606
40706,6.261932418,-2.414389009,5.429600187,1.789551795,-0.666678528,0.915624852,-0.699031889,-0.030696016,-0.036148052,-0.463278086,-0.132064544,-0.535370683,-0.184515539,0.696914084,-0.348541056,-0.342090943,-0.159805085,0.170759212,0.284907247,-0.146429699
40707,6.262381317,-2.416707582,5.430218565,1.787951966,-0.666033321,0.915734838,-0.700336373,-0.029766276,-0.036361784,-0.462828565,-0.133360393,-0.535370066,-0.183785358,0.697374081,-0.349271785,-0.343536647,-0.159570107,0.169690543,0.284959422,-0.146024569
40708,6.2754708,-2.431873793,5.432072565,1.768737039,-0.653194782,0.919992878,-0.702091194,-0.027959906,-0.038415262,-0.471538699,-0.141879876,-0.525560695,-0.180863024,0.70781447,-0.35030638,-0.341022958,-0.162885884,0.16588271,0.284021753,-0.147800169
40709,6.264365777,-2.403881996,5.424448742,1.78515289,-0.658619123,0.91522141,-0.682564482,-0.04642726,-0.028974673,-0.477239205,-0.118379669,-0.522662644,-0.186896767,0.70052652,-0.336263542,-0.311560867,-0.161619349,0.181207824,0.28897566,-0.154319961
40710,6.248761179,-2.3718392,5.413480138,1.794198935,-0.658230821,0.905957481,-0.653131058,-0.078664497,-0.007418485,-0.489530802,-0.080222849,-0.511186377,-0.188496054,0.690395057,-0.310060745,-0.255415689,-0.150835554,0.202709269,0.306584989,-0.171969438
40711,6.247937425,-2.371679872,5.40012902,1.759263764,-0.641960662,0.895009377,-0.63150944,-0.107555603,0.02408193,-0.521273901,-0.044844347,-0.481564359,-0.168653401,0.685022088,-0.267038123,-0.179503489,-0.126321151,0.207841765,0.361142894,-0.214574116
40712,6.247728981,-2.371615005,5.400110907,1.759377315,-0.642102027,0.894913412,-0.63154788,-0.107563645,0.02415258,-0.521185229,-0.044787071,-0.481624418,-0.168623841,0.684965594,-0.267019379,-0.179577119,-0.126187038,0.207785437,0.361237347,-0.214575098
40713,6.247520538,-2.371550138,5.400092794,1.759490866,-0.642243391,0.894817446,-0.631586321,-0.107571687,0.02422323,-0.521096557,-0.044729794,-0.481684478,-0.168594281,0.6849091,-0.267000634,-0.179650749,-0.126052925,0.207729109,0.361331799,-0.21457608
40714,6.240794971,-2.359729219,5.38777782,1.739554012,-0.630495054,0.884218929,-0.605763703,-0.139596152,0.053334947,-0.546106573,-0.006733152,-0.457692551,-0.156488693,0.677863533,-0.229041416,-0.107938082,-0.106377048,0.22011577,0.402677706,-0.248259375
40715,6.243313516,-2.357602273,5.391238384,1.755019666,-0.639986186,0.889348211,-0.615362707,-0.12486897,0.038625483,-0.535815193,-0.022775602,-0.469974615,-0.165019624,0.680003377,-0.245394615,-0.141462114,-0.116479908,0.216157474,0.383035292,-0.234282198
40716,6.251077478,-2.382719343,5.40001736,1.744143533,-0.636236512,0.893813592,-0.634100112,-0.107503784,0.02859426,-0.526258771,-0.045175916,-0.475646363,-0.161301524,0.686342054,-0.261726807,-0.172950503,-0.119955632,0.203054606,0.373083257,-0.222707728
40717,6.223500323,-2.321877451,5.366581915,1.742265403,-0.632458952,0.868432015,-0.569198699,-0.179395083,0.086595606,-0.574145739,0.047866647,-0.437072433,-0.147995362,0.6611876,-0.181722544,-0.021035332,-0.085948828,0.238172167,0.451793952,-0.28643735
40718,6.221127804,-2.303627642,5.375925265,1.792745407,-0.65670245,0.879725285,-0.583462945,-0.153560608,0.053163716,-0.543611988,0.018043304,-0.469557962,-0.175782481,0.663937404,-0.222488596,-0.095408963,-0.114046752,0.239971904,0.392833884,-0.244592712
40719,6.220919361,-2.303562775,5.375907152,1.792858958,-0.656843814,0.879629319,-0.583501385,-0.153568651,0.053234366,-0.543523316,0.01810058,-0.469618021,-0.175752921,0.66388091,-0.222469851,-0.095482594,-0.113912639,0.239915576,0.392928336,-0.244593695
40720,6.220710917,-2.303497908,5.375889039,1.792972509,-0.656985179,0.879533353,-0.583539825,-0.153576693,0.053305016,-0.543434645,0.018157856,-0.469678081,-0.175723362,0.663824416,-0.222451106,-0.095556224,-0.113778526,0.239859248,0.393022789,-0.244594677
40721,6.217660112,-2.306533872,5.37327499,1.779200403,-0.649237026,0.874617925,-0.576855098,-0.165355505,0.066327901,-0.550842097,0.031074346,-0.459864904,-0.167449998,0.661406401,-0.209343077,-0.068912229,-0.102739855,0.242202851,0.410507743,-0.257143825
40722,6.231214107,-2.332235958,5.39098938,1.79760968,-0.662881002,0.88988428,-0.617386423,-0.11675166,0.025595372,-0.518530474,-0.026257332,-0.490968051,-0.18002174,0.673143695,-0.261445709,-0.170954202,-0.128269653,0.219500221,0.358580873,-0.213565246
40723,6.24634147,-2.366946829,5.403614045,1.786459641,-0.661410288,0.899269612,-0.647794206,-0.084738417,0.004416857,-0.504176534,-0.065729153,-0.502487531,-0.178228901,0.684024505,-0.289526427,-0.229034469,-0.137764302,0.198375784,0.338773253,-0.194723338
40724,6.250584183,-2.371416681,5.406631384,1.794703635,-0.668747916,0.903380432,-0.659674962,-0.068988514,-0.008236197,-0.496729071,-0.081860387,-0.51220126,-0.18178248,0.686235921,-0.302961339,-0.258781498,-0.14558516,0.190154502,0.326950048,-0.184105031
40725,6.020351754,-2.319152522,5.382956016,1.606468681,-0.696865268,-0.006915691,0.055205668,0.086688413,-0.545844295,-0.408300798,-0.146114868,-0.144805071,0.380928087,-0.305436523,-0.47281976,-0.489960697,0.117026155,-0.153220331,-0.577654584,0.075949819
40726,6.047939631,-2.330798239,5.387684707,1.58053543,-0.665030466,0.00690333,0.069397999,0.076341706,-0.553556766,-0.427667826,-0.157324287,-0.121347879,0.369913614,-0.276713244,-0.478546538,-0.474724797,0.094592473,-0.141140049,-0.606890155,0.084570845
40727,6.047731188,-2.330733372,5.387666594,1.580648981,-0.66517183,0.006807365,0.069359559,0.076333664,-0.553486116,-0.427579154,-0.15726701,-0.121407939,0.369943174,-0.276769738,-0.478527793,-0.474798427,0.094726586,-0.141196377,-0.606795703,0.084569862
40728,6.035063666,-2.323467605,5.388092738,1.607757784,-0.690316904,0.003574471,0.053238559,0.094631832,-0.561960179,-0.408529205,-0.164891732,-0.144452191,0.369101259,-0.290260447,-0.489448705,-0.511102927,0.097309249,-0.151833111,-0.607496719,0.092842233
40729,6.040179672,-2.340117656,5.394380365,1.601687345,-0.688215772,0.00687518,0.040320896,0.10683937,-0.569567125,-0.401234732,-0.18068383,-0.149059345,0.370870992,-0.285793445,-0.50157414,-0.534027463,0.09390285,-0.160549257,-0.615975101,0.102169493
40730,6.028723325,-2.335415591,5.385348298,1.606790471,-0.702572228,-0.003806372,0.036564757,0.108137731,-0.558996758,-0.404250737,-0.166825296,-0.152381712,0.385063063,-0.301525753,-0.486538592,-0.520191572,0.109456575,-0.172106766,-0.580907057,0.086325565
40731,6.039518848,-2.372582086,5.409785355,1.636658602,-0.728579542,0.012859747,-0.025684999,0.178876011,-0.612514642,-0.352726021,-0.244135719,-0.201873239,0.373133522,-0.293033377,-0.558478547,-0.66609105,0.081280807,-0.209026624,-0.644028764,0.145951977
40732,6.039431859,-2.375205024,5.39600265,1.61659141,-0.727006895,0.00244796,-0.019369981,0.169200031,-0.593020204,-0.377003316,-0.222383654,-0.185408277,0.394270003,-0.301402918,-0.527257479,-0.619009566,0.099469575,-0.219255521,-0.591791065,0.113607198
40733,6.036556472,-2.374016575,5.3955291,1.619204046,-0.730216243,0.001016908,-0.020773806,0.170183941,-0.592202795,-0.375047949,-0.221245384,-0.187724721,0.395359193,-0.304220714,-0.526687475,-0.620552084,0.101768976,-0.220476307,-0.588882516,0.112778969
40734,6.044762049,-2.377496533,5.396947857,1.61143316,-0.720678335,0.005133046,-0.016504554,0.167046358,-0.594488117,-0.38084857,-0.224598567,-0.180666045,0.392045694,-0.295565493,-0.528407915,-0.615991478,0.095071757,-0.21685885,-0.597666341,0.115387892
40735,6.020234812,-2.353147886,5.383747497,1.594983015,-0.707161679,-0.013573666,0.022838088,0.114141199,-0.548299174,-0.401473656,-0.163016128,-0.154517057,0.405659705,-0.312607979,-0.478809484,-0.515959325,0.128048912,-0.190086421,-0.548371796,0.07569378
40736,6.014717449,-2.349817695,5.387699245,1.602120754,-0.707514437,-0.013200409,0.023813085,0.111719531,-0.549232072,-0.39241457,-0.163102455,-0.159274566,0.400623022,-0.313227694,-0.485313491,-0.522580012,0.126592262,-0.184162018,-0.561115433,0.084374845
40737,6.027671376,-2.367172147,5.3945413,1.602260028,-0.710948693,-0.004698086,0.00341569,0.137100099,-0.569052115,-0.383953079,-0.193138378,-0.169309673,0.397442114,-0.304585154,-0.506999542,-0.568487874,0.114735549,-0.198753711,-0.579673112,0.099293259
40738,6.027677331,-2.365156423,5.39293698,1.608072404,-0.716862206,-0.004865985,0.000246936,0.14225768,-0.572208929,-0.383551613,-0.195357454,-0.172872976,0.397536464,-0.306298876,-0.508120507,-0.574726046,0.112788546,-0.202937043,-0.577915585,0.100266565
40739,6.025552312,-2.358013349,5.389691911,1.612556072,-0.720293939,-0.006413349,0.003652797,0.139833314,-0.570331123,-0.38622938,-0.190223947,-0.1725312,0.397257408,-0.308907243,-0.503781816,-0.56859134,0.114157247,-0.201660071,-0.573209983,0.096395091
40740,6.025343869,-2.357948483,5.389673798,1.612669623,-0.720435303,-0.006509315,0.003614356,0.139825272,-0.570260473,-0.386140709,-0.19016667,-0.172591259,0.397286968,-0.308963737,-0.503763071,-0.56866497,0.11429136,-0.201716399,-0.57311553,0.096394108
40741,6.025135425,-2.357883616,5.389655685,1.612783174,-0.720576667,-0.00660528,0.003575916,0.13981723,-0.570189823,-0.386052037,-0.190109394,-0.172651319,0.397316528,-0.309020232,-0.503744326,-0.5687386,0.114425473,-0.201772727,-0.573021078,0.096393126
40742,6.016391844,-2.347476016,5.371019474,1.582887949,-0.7073137,-0.023263493,0.033163944,0.101106542,-0.529744032,-0.421723571,-0.139550559,-0.14054471,0.420482993,-0.321046858,-0.450244179,-0.471569831,0.14447245,-0.193475697,-0.505807512,0.047315669
40743,6.024024054,-2.359219759,5.381185243,1.592953671,-0.713305386,-0.013988015,0.013663026,0.12536164,-0.551896511,-0.404300438,-0.170061295,-0.156600757,0.411084088,-0.313558797,-0.478446722,-0.526112602,0.12977185,-0.202210816,-0.537492099,0.071025126
40744,6.030091931,-2.371701255,5.385386693,1.587162258,-0.711872772,-0.010518283,0.003781635,0.135904252,-0.5587631,-0.400723286,-0.183347665,-0.159380235,0.411848679,-0.309299877,-0.486758991,-0.544567681,0.12653447,-0.209153462,-0.543153674,0.076117655
40745,6.034722061,-2.368629455,5.401285069,1.627435008,-0.729822116,0.005399437,-0.019320981,0.169966681,-0.598370441,-0.36537225,-0.227632317,-0.192846445,0.383686424,-0.29990749,-0.537712686,-0.637308583,0.096095917,-0.211189216,-0.612630121,0.123911437
40746,6.039105291,-2.380105121,5.403152637,1.620958926,-0.729387607,0.006553974,-0.028047608,0.178584867,-0.60188103,-0.364455744,-0.236410244,-0.194129446,0.38772547,-0.298056756,-0.541446994,-0.648164762,0.095770912,-0.21960832,-0.610297798,0.125039311
40747,6.038896848,-2.380040254,5.403134524,1.621072477,-0.729528972,0.006458008,-0.028086049,0.178576825,-0.60181038,-0.364367072,-0.236352968,-0.194189506,0.38775503,-0.29811325,-0.541428249,-0.648238392,0.095905025,-0.219664648,-0.610203346,0.125038329
40748,6.038688404,-2.379975387,5.403116411,1.621186028,-0.729670336,0.006362042,-0.028124489,0.178568783,-0.60173973,-0.364278401,-0.236295692,-0.194249566,0.38778459,-0.298169744,-0.541409504,-0.648312022,0.096039138,-0.219720975,-0.610108893,0.125037346
40749,6.039199428,-2.377919546,5.400336048,1.621905109,-0.732716689,0.005471323,-0.028309882,0.179956618,-0.601300074,-0.367623897,-0.234908062,-0.193845524,0.389442132,-0.299817379,-0.53778039,-0.646147127,0.097349945,-0.222214767,-0.603268879,0.120449209
40750,6.045602804,-2.388137924,5.400763122,1.609087441,-0.728151444,0.006811732,-0.032199576,0.18366146,-0.601316341,-0.37230888,-0.239828663,-0.189588983,0.393688388,-0.296689889,-0.535652883,-0.64698372,0.099638874,-0.227076052,-0.596676253,0.114518266
40751,6.043008775,-2.384045349,5.391712987,1.590639599,-0.719319731,-0.000679519,-0.016391846,0.163457732,-0.580763283,-0.391928515,-0.214759246,-0.171561023,0.404905048,-0.301287551,-0.507554487,-0.596806062,0.114543698,-0.221766619,-0.562859064,0.088208445
40752,6.040771851,-2.378511051,5.398797902,1.613261906,-0.72819976,0.004930348,-0.023907741,0.174799715,-0.596460497,-0.373905116,-0.23015884,-0.187549502,0.391324471,-0.298961621,-0.530119479,-0.634221618,0.101054365,-0.219668084,-0.595676613,0.112062837
40753,6.03703495,-2.374867783,5.386848148,1.595893838,-0.723324093,-0.005102994,-0.010755931,0.157099906,-0.574537499,-0.395364456,-0.203606252,-0.170218165,0.407291146,-0.306763667,-0.499408156,-0.581988069,0.119161224,-0.220187112,-0.55228062,0.082232266
40754,6.036826506,-2.374802917,5.386830035,1.596007389,-0.723465458,-0.00519896,-0.010794371,0.157091863,-0.574466849,-0.395275784,-0.203548976,-0.170278225,0.407320706,-0.306820161,-0.499389411,-0.582061699,0.119295337,-0.22024344,-0.552186168,0.082231284
40755,6.036618063,-2.37473805,5.386811922,1.59612094,-0.723606822,-0.005294926,-0.010832811,0.157083821,-0.574396199,-0.395187113,-0.203491699,-0.170338285,0.407350266,-0.306876656,-0.499370666,-0.582135329,0.11942945,-0.220299768,-0.552091715,0.082230301
40756,6.179145847,-2.428796013,5.385471997,1.725299831,-0.823015511,-0.134744548,-0.410495585,-0.045003772,-0.280938909,-0.646492623,-0.393554657,-0.25285074,0.179690528,-0.229051026,-1.173953969,-0.298786108,-0.204389192,0.010790522,-0.033369414,0.242782968
40757,6.212065958,-2.442355318,5.380832328,1.678502952,-0.780692168,-0.125740521,-0.384596626,-0.069208333,-0.273968978,-0.689191689,-0.3878753,-0.209927701,0.180725186,-0.199679873,-1.156393695,-0.239297752,-0.218057493,0.021696407,-0.031804446,0.228858936
40758,6.19725693,-2.420254763,5.341588603,1.613031899,-0.750598733,-0.158847505,-0.32100301,-0.15070967,-0.190213011,-0.766802222,-0.283335561,-0.140253681,0.227599206,-0.222378258,-1.043746097,-0.035102206,-0.1560962,0.040725488,0.107355565,0.123921483
40759,6.156714404,-2.359224536,5.311545299,1.612867276,-0.750215845,-0.188879958,-0.258253336,-0.225909173,-0.124883445,-0.802811389,-0.184152163,-0.108010178,0.243385415,-0.256520687,-0.9624244,0.114411145,-0.109928852,0.079434265,0.190311398,0.058052139
40760,6.141162375,-2.357336374,5.303013788,1.555150796,-0.704900498,-0.206944965,-0.208652478,-0.297996653,-0.06376333,-0.836375643,-0.115725307,-0.057980644,0.265546634,-0.26163538,-0.902265567,0.250483132,-0.069098442,0.114264394,0.246117354,0.008112884
40761,6.131788658,-2.35341018,5.301430513,1.563852752,-0.715585355,-0.211629116,-0.213383227,-0.29459573,-0.061126354,-0.829871849,-0.111953067,-0.065795041,0.26921774,-0.271181421,-0.900352352,0.245361494,-0.061523056,0.110206265,0.255882788,0.005268969
40762,6.124405759,-2.350322716,5.300187211,1.570689193,-0.723980027,-0.215316653,-0.217094745,-0.291935279,-0.059046817,-0.824761503,-0.108987765,-0.071925094,0.272097854,-0.278666208,-0.898850641,0.24133635,-0.055564012,0.10701738,0.263547557,0.003042577
